شناسه‌ی عضو,شناسه‌ی بخش,ماه,ساعت کاری
160,9,8,35
160,9,9,43
160,9,10,41
160,9,11,52
160,9,12,26
393,9,1,24
393,9,2,41
393,9,3,49
393,9,4,34
393,9,5,51
393,9,6,40
393,9,7,22
393,9,8,39
393,9,9,25
393,9,10,41
393,9,11,30
393,9,12,31
208,9,1,13
208,9,2,20
208,9,3,26
208,9,4,22
208,9,5,38
208,9,6,19
208,9,7,25
208,9,8,24
208,9,9,45
208,9,10,45
208,9,11,29
208,9,12,20
828,9,1,18
828,9,2,25
828,9,3,42
828,9,4,36
828,9,5,23
828,9,6,39
828,9,7,28
828,9,8,32
828,9,9,31
828,9,10,26
828,9,11,39
828,9,12,25
112,9,1,50
112,9,2,32
112,9,3,24
112,9,4,26
112,9,5,26
112,9,6,34
112,9,7,38
112,9,8,32
112,9,9,33
112,9,10,18
112,9,11,24
112,9,12,25
169,9,1,20
169,9,2,25
169,9,3,34
169,9,4,45
169,9,5,27
169,9,6,50
169,9,7,38
169,9,8,27
169,9,9,36
169,9,10,25
169,9,11,39
169,9,12,34
40,9,1,11
40,9,2,19
40,9,3,23
40,9,4,18
40,9,5,9
40,9,6,24
40,9,7,13
40,9,8,14
40,9,9,11
40,9,10,15
40,9,11,13
40,9,12,12
644,9,1,57
644,9,2,48
644,9,3,39
644,9,4,51
644,9,5,37
644,9,6,34
644,9,7,41
644,9,8,39
644,9,9,33
644,9,10,33
644,9,11,48
644,9,12,49
253,9,1,30
253,9,2,30
253,9,3,31
253,9,4,29
253,9,5,37
253,9,6,36
253,9,7,22
253,9,8,42
253,9,9,35
253,9,10,37
253,9,11,26
253,9,12,38
901,9,1,16
901,9,2,24
901,9,3,26
901,9,4,22
901,9,5,25
901,9,6,25
901,9,7,28
901,9,8,20
901,9,9,30
901,9,10,18
901,9,11,21
901,9,12,19
928,9,1,52
928,9,2,57
928,9,3,46
928,9,4,27
928,9,5,41
928,9,6,41
928,9,7,34
928,9,8,27
928,9,9,30
928,9,10,43
928,9,11,53
928,9,12,43
211,9,1,36
211,9,2,62
211,9,3,47
211,9,4,27
211,9,5,41
211,9,6,52
211,9,7,44
211,9,8,43
211,9,9,29
211,9,10,34
211,9,11,36
211,9,12,23
3,9,1,43
3,9,2,48
3,9,3,53
3,9,4,42
3,9,5,43
3,9,6,60
3,9,7,50
3,9,8,52
3,9,9,61
3,9,10,35
3,9,11,42
3,9,12,44
96,9,1,17
96,9,2,20
96,9,3,21
96,9,4,19
96,9,5,18
96,9,6,22
96,9,7,16
96,9,8,18
96,9,9,28
96,9,10,21
96,9,11,14
96,9,12,16
965,9,1,19
965,9,2,23
965,9,3,32
965,9,4,17
965,9,5,20
965,9,6,14
965,9,7,20
965,9,8,31
965,9,9,18
965,9,10,10
965,9,11,20
965,9,12,25
224,9,1,52
224,9,2,41
224,9,3,53
224,9,4,41
224,9,5,41
224,9,6,44
224,9,7,42
224,9,8,38
224,9,9,34
224,9,10,42
224,9,11,40
224,9,12,28
798,9,1,42
798,9,2,39
798,9,3,27
798,9,4,41
798,9,5,43
798,9,6,32
798,9,7,24
798,9,8,35
798,9,9,25
798,9,10,19
798,9,11,25
798,9,12,29
640,9,1,41
640,9,2,55
640,9,3,20
640,9,4,32
640,9,5,38
640,9,6,34
640,9,7,22
640,9,8,25
640,9,9,26
640,9,10,29
640,9,11,21
640,9,12,22
866,9,1,41
866,9,2,60
866,9,3,45
866,9,4,31
866,9,5,44
866,9,6,44
866,9,7,56
866,9,8,40
866,9,9,48
866,9,10,51
866,9,11,38
866,9,12,54
66,9,1,33
66,9,2,31
66,9,3,34
66,9,4,26
66,9,5,45
66,9,6,39
66,9,7,45
66,9,8,22
66,9,9,45
66,9,10,40
66,9,11,42
66,9,12,37
713,9,1,52
713,9,2,38
713,9,3,46
713,9,4,34
713,9,5,49
713,9,6,30
713,9,7,45
713,9,8,37
713,9,9,39
713,9,10,44
713,9,11,38
713,9,12,35
530,9,1,25
530,9,2,37
530,9,3,33
530,9,4,30
530,9,5,29
530,9,6,37
530,9,7,34
530,9,8,18
530,9,9,32
530,9,10,28
530,9,11,24
530,9,12,52
523,9,1,13
523,9,2,24
523,9,3,24
523,9,4,25
523,9,5,17
523,9,6,10
523,9,7,16
523,9,8,14
523,9,9,28
523,9,10,24
523,9,11,30
523,9,12,26
220,9,1,60
220,9,2,46
220,9,3,54
220,9,4,50
220,9,5,40
220,9,6,29
220,9,7,33
220,9,8,34
220,9,9,39
220,9,10,40
220,9,11,46
220,9,12,56
592,9,1,38
592,9,2,30
592,9,3,26
592,9,4,42
592,9,5,30
592,9,6,47
592,9,7,32
592,9,8,43
592,9,9,44
592,9,10,33
592,9,11,39
592,9,12,32
488,9,1,19
488,9,2,19
488,9,3,20
488,9,4,23
488,9,5,19
488,9,6,24
488,9,7,11
488,9,8,28
488,9,9,30
488,9,10,16
488,9,11,20
488,9,12,13
116,9,1,29
116,9,2,43
116,9,3,33
116,9,4,27
116,9,5,41
116,9,6,27
116,9,7,37
116,9,8,22
116,9,9,24
116,9,10,36
116,9,11,33
116,9,12,32
760,9,1,31
760,9,2,33
760,9,3,22
760,9,4,29
760,9,5,18
760,9,6,32
760,9,7,34
760,9,8,37
760,9,9,43
760,9,10,32
760,9,11,35
760,9,12,32
626,9,1,50
626,9,2,47
626,9,3,34
626,9,4,52
626,9,5,41
626,9,6,44
626,9,7,29
626,9,8,20
626,9,9,25
626,9,10,31
626,9,11,37
626,9,12,49
25,9,1,26
25,9,2,22
25,9,3,24
25,9,4,15
25,9,5,14
25,9,6,26
25,9,7,11
25,9,8,22
25,9,9,24
25,9,10,20
25,9,11,15
25,9,12,21
550,9,1,69
550,9,2,53
550,9,3,43
550,9,4,52
550,9,5,32
550,9,6,68
550,9,7,54
550,9,8,41
550,9,9,48
550,9,10,62
550,9,11,34
550,9,12,42
367,9,1,57
367,9,2,61
367,9,3,50
367,9,4,60
367,9,5,45
367,9,6,38
367,9,7,52
367,9,8,49
367,9,9,28
367,9,10,39
367,9,11,42
367,9,12,35
531,9,1,32
531,9,2,38
531,9,3,36
531,9,4,30
531,9,5,23
531,9,6,31
531,9,7,37
531,9,8,38
531,9,9,43
531,9,10,39
531,9,11,32
531,9,12,32
728,9,1,63
728,9,2,28
728,9,3,31
728,9,4,28
728,9,5,31
728,9,6,36
728,9,7,33
728,9,8,36
728,9,9,45
728,9,10,35
728,9,11,44
728,9,12,27
566,9,1,48
566,9,2,34
566,9,3,49
566,9,4,50
566,9,5,34
566,9,6,37
566,9,7,31
566,9,8,52
566,9,9,43
566,9,10,47
566,9,11,54
566,9,12,39
971,9,1,23
971,9,2,23
971,9,3,26
971,9,4,20
971,9,5,21
971,9,6,26
971,9,7,19
971,9,8,25
971,9,9,19
971,9,10,18
971,9,11,19
971,9,12,19
736,9,1,27
736,9,2,50
736,9,3,45
736,9,4,35
736,9,5,65
736,9,6,27
736,9,7,49
736,9,8,37
736,9,9,39
736,9,10,49
736,9,11,33
736,9,12,30
587,9,1,36
587,9,2,30
587,9,3,18
587,9,4,19
587,9,5,38
587,9,6,21
587,9,7,18
587,9,8,36
587,9,9,32
587,9,10,25
587,9,11,33
587,9,12,31
200,9,1,36
200,9,2,41
200,9,3,35
200,9,4,40
200,9,5,25
200,9,6,24
200,9,7,37
200,9,8,42
200,9,9,23
200,9,10,38
200,9,11,42
200,9,12,40
100,9,1,36
100,9,2,42
100,9,3,28
100,9,4,39
100,9,5,27
100,9,6,38
100,9,7,28
100,9,8,41
100,9,9,28
100,9,10,31
100,9,11,64
100,9,12,29
682,9,1,52
682,9,2,46
682,9,3,41
682,9,4,38
682,9,5,32
682,9,6,29
682,9,7,55
682,9,8,50
682,9,9,39
682,9,10,30
682,9,11,43
682,9,12,35
175,9,1,34
175,9,2,38
175,9,3,25
175,9,4,40
175,9,5,27
175,9,6,28
175,9,7,28
175,9,8,25
175,9,9,17
175,9,10,30
175,9,11,29
175,9,12,32
226,9,1,42
226,9,2,24
226,9,3,41
226,9,4,31
226,9,5,42
226,9,6,32
226,9,7,56
226,9,8,43
226,9,9,23
226,9,10,35
226,9,11,35
226,9,12,48
69,9,1,42
69,9,2,31
69,9,3,19
69,9,4,38
69,9,5,27
69,9,6,33
69,9,7,16
69,9,8,16
69,9,9,43
69,9,10,20
69,9,11,18
69,9,12,34
358,9,1,59
358,9,2,48
358,9,3,48
358,9,4,36
358,9,5,34
358,9,6,47
358,9,7,40
358,9,8,35
358,9,9,49
358,9,10,36
358,9,11,50
358,9,12,47
843,9,1,45
843,9,2,29
843,9,3,36
843,9,4,38
843,9,5,40
843,9,6,21
843,9,7,33
843,9,8,40
843,9,9,28
843,9,10,29
843,9,11,26
843,9,12,33
129,9,1,42
129,9,2,43
129,9,3,44
129,9,4,30
129,9,5,34
129,9,6,40
129,9,7,55
129,9,8,40
129,9,9,37
129,9,10,42
129,9,11,40
129,9,12,37
324,9,1,34
324,9,2,41
324,9,3,37
324,9,4,34
324,9,5,38
324,9,6,35
324,9,7,40
324,9,8,24
324,9,9,45
324,9,10,42
324,9,11,64
324,9,12,38
925,10,1,42
925,10,2,51
925,10,3,33
925,10,4,26
925,10,5,51
925,10,6,43
925,10,7,47
925,10,8,31
925,10,9,40
925,10,10,44
925,10,11,49
925,10,12,40
194,10,1,39
194,10,2,32
194,10,3,35
194,10,4,41
194,10,5,25
194,10,6,34
194,10,7,37
194,10,8,37
194,10,9,39
194,10,10,49
194,10,11,49
194,10,12,39
676,10,1,57
676,10,2,35
676,10,3,37
676,10,4,34
676,10,5,43
676,10,6,29
676,10,7,37
676,10,8,30
676,10,9,30
676,10,10,41
676,10,11,29
676,10,12,35
546,10,1,40
546,10,2,50
546,10,3,47
546,10,4,45
546,10,5,44
546,10,6,52
546,10,7,30
546,10,8,32
546,10,9,47
546,10,10,42
546,10,11,32
546,10,12,44
408,10,1,20
408,10,2,23
408,10,3,34
408,10,4,41
408,10,5,30
408,10,6,34
408,10,7,30
408,10,8,23
408,10,9,39
408,10,10,37
408,10,11,25
408,10,12,26
661,10,1,38
661,10,2,44
661,10,3,32
661,10,4,31
661,10,5,44
661,10,6,45
661,10,7,32
661,10,8,39
661,10,9,34
661,10,10,36
661,10,11,40
661,10,12,47
35,10,1,6
35,10,2,16
35,10,3,10
35,10,4,6
35,10,5,18
35,10,6,33
35,10,7,12
35,10,8,17
35,10,9,17
35,10,10,15
35,10,11,24
35,10,12,7
524,10,1,14
524,10,2,28
524,10,3,21
524,10,4,25
524,10,5,22
524,10,6,12
524,10,7,25
524,10,8,22
524,10,9,21
524,10,10,27
524,10,11,21
524,10,12,16
528,10,1,48
528,10,2,52
528,10,3,48
528,10,4,49
528,10,5,42
528,10,6,51
528,10,7,52
528,10,8,65
528,10,9,30
528,10,10,44
528,10,11,45
528,10,12,54
98,10,1,45
98,10,2,43
98,10,3,38
98,10,4,35
98,10,5,48
98,10,6,52
98,10,7,68
98,10,8,49
98,10,9,38
98,10,10,44
98,10,11,77
98,10,12,55
191,10,1,37
191,10,2,41
191,10,3,32
191,10,4,41
191,10,5,27
191,10,6,31
191,10,7,48
191,10,8,38
191,10,9,37
191,10,10,53
191,10,11,28
191,10,12,31
225,10,1,43
225,10,2,44
225,10,3,28
225,10,4,27
225,10,5,45
225,10,6,24
225,10,7,41
225,10,8,33
225,10,9,40
225,10,10,47
225,10,11,36
225,10,12,41
970,10,1,33
970,10,2,61
970,10,3,52
970,10,4,35
970,10,5,47
970,10,6,29
970,10,7,39
970,10,8,54
970,10,9,43
970,10,10,33
970,10,11,32
970,10,12,47
145,10,1,46
145,10,2,27
145,10,3,41
145,10,4,33
145,10,5,34
145,10,6,23
145,10,7,40
145,10,8,27
145,10,9,32
145,10,10,30
145,10,11,29
145,10,12,23
411,10,1,40
411,10,2,59
411,10,3,46
411,10,4,65
411,10,5,54
411,10,6,51
411,10,7,52
411,10,8,63
411,10,9,64
411,10,10,51
411,10,11,51
411,10,12,57
106,10,1,8
106,10,2,26
106,10,3,19
106,10,4,23
106,10,5,28
106,10,6,20
106,10,7,21
106,10,8,25
106,10,9,25
106,10,10,23
106,10,11,23
106,10,12,18
920,10,1,31
920,10,2,52
920,10,3,43
920,10,4,57
920,10,5,38
920,10,6,38
920,10,7,61
920,10,8,47
920,10,9,46
920,10,10,44
920,10,11,34
920,10,12,26
781,10,1,33
781,10,2,18
781,10,3,24
781,10,4,38
781,10,5,28
781,10,6,22
781,10,7,29
781,10,8,39
781,10,9,18
781,10,10,26
781,10,11,29
781,10,12,21
594,10,1,23
594,10,2,17
594,10,3,37
594,10,4,16
594,10,5,19
594,10,6,11
594,10,7,21
594,10,8,30
594,10,9,18
594,10,10,22
594,10,11,32
594,10,12,22
304,10,1,32
304,10,2,18
304,10,3,25
304,10,4,22
304,10,5,20
304,10,6,32
304,10,7,21
304,10,8,51
304,10,9,21
304,10,10,16
304,10,11,18
304,10,12,21
710,10,1,32
710,10,2,36
710,10,3,21
710,10,4,28
710,10,5,33
710,10,6,32
710,10,7,49
710,10,8,34
710,10,9,16
710,10,10,24
710,10,11,29
710,10,12,26
185,10,1,63
185,10,2,39
185,10,3,18
185,10,4,26
185,10,5,47
185,10,6,31
185,10,7,31
185,10,8,37
185,10,9,26
185,10,10,20
185,10,11,34
185,10,12,46
167,10,1,28
167,10,2,24
167,10,3,40
167,10,4,15
167,10,5,26
167,10,6,34
167,10,7,17
167,10,8,34
167,10,9,32
167,10,10,27
167,10,11,29
167,10,12,46
926,10,1,28
926,10,2,32
926,10,3,26
926,10,4,23
926,10,5,34
926,10,6,27
926,10,7,32
926,10,8,30
926,10,9,25
926,10,10,35
926,10,11,39
926,10,12,25
566,10,1,30
566,10,2,14
566,10,3,27
566,10,4,27
566,10,5,25
566,10,6,35
566,10,7,29
566,10,8,23
566,10,9,18
566,10,10,32
566,10,11,27
566,10,12,23
368,10,1,65
368,10,2,52
368,10,3,46
368,10,4,42
368,10,5,53
368,10,6,26
368,10,7,40
368,10,8,33
368,10,9,34
368,10,10,32
368,10,11,39
368,10,12,47
347,10,1,37
347,10,2,25
347,10,3,31
347,10,4,43
347,10,5,29
347,10,6,37
347,10,7,49
347,10,8,43
347,10,9,32
347,10,10,27
347,10,11,31
347,10,12,38
217,10,1,35
217,10,2,41
217,10,3,38
217,10,4,33
217,10,5,38
217,10,6,30
217,10,7,53
217,10,8,53
217,10,9,32
217,10,10,45
217,10,11,41
217,10,12,48
387,10,1,23
387,10,2,41
387,10,3,34
387,10,4,23
387,10,5,32
387,10,6,13
387,10,7,33
387,10,8,32
387,10,9,34
387,10,10,40
387,10,11,21
387,10,12,36
891,10,1,63
891,10,2,72
891,10,3,53
891,10,4,67
891,10,5,42
891,10,6,57
891,10,7,48
891,10,8,45
891,10,9,51
891,10,10,55
891,10,11,54
891,10,12,62
140,10,1,41
140,10,2,43
140,10,3,49
140,10,4,27
140,10,5,43
140,10,6,31
140,10,7,51
140,10,8,34
140,10,9,45
140,10,10,35
140,10,11,43
140,10,12,20
15,10,1,21
15,10,2,31
15,10,3,13
15,10,4,31
15,10,5,20
15,10,6,25
15,10,7,19
15,10,8,20
15,10,9,24
15,10,10,33
15,10,11,23
15,10,12,38
187,10,1,24
187,10,2,27
187,10,3,18
187,10,4,30
187,10,5,40
187,10,6,32
187,10,7,21
187,10,8,46
187,10,9,26
187,10,10,21
187,10,11,31
187,10,12,17
893,10,1,57
893,10,2,24
893,10,3,29
893,10,4,30
893,10,5,19
893,10,6,17
893,10,7,23
893,10,8,23
893,10,9,31
893,10,10,35
893,10,11,45
893,10,12,36
399,10,1,14
399,10,2,17
399,10,3,35
399,10,4,40
399,10,5,29
399,10,6,33
399,10,7,37
399,10,8,37
399,10,9,17
399,10,10,25
399,10,11,34
399,10,12,27
156,10,1,26
156,10,2,31
156,10,3,31
156,10,4,42
156,10,5,23
156,10,6,19
156,10,7,23
156,10,8,17
156,10,9,25
156,10,10,25
156,10,11,15
156,10,12,29
774,10,1,15
774,10,2,16
774,10,3,12
774,10,4,25
774,10,5,14
774,10,6,29
774,10,7,10
774,10,8,22
774,10,9,12
774,10,10,14
774,10,11,22
774,10,12,12
128,10,1,42
128,10,2,35
128,10,3,26
128,10,4,26
128,10,5,30
128,10,6,29
128,10,7,13
128,10,8,13
128,10,9,32
128,10,10,26
128,10,11,45
128,10,12,36
86,10,1,38
86,10,2,20
86,10,3,16
86,10,4,25
86,10,5,19
86,10,6,33
86,10,7,18
86,10,8,41
86,10,9,11
86,10,10,32
86,10,11,36
86,10,12,24
743,10,1,46
743,10,2,39
743,10,3,37
743,10,4,28
743,10,5,30
743,10,6,37
743,10,7,31
743,10,8,41
743,10,9,51
743,10,10,46
743,10,11,54
743,10,12,64
980,10,1,40
980,10,2,47
980,10,3,49
980,10,4,36
980,10,5,34
980,10,6,38
980,10,7,45
980,10,8,54
980,10,9,39
980,10,10,43
980,10,11,38
980,10,12,51
629,10,1,24
629,10,2,22
629,10,3,18
629,10,4,19
629,10,5,16
629,10,6,18
629,10,7,17
629,10,8,20
629,10,9,31
629,10,10,20
629,10,11,11
629,10,12,22
803,10,1,26
803,10,2,31
803,10,3,26
803,10,4,29
803,10,5,35
803,10,6,33
803,10,7,33
803,10,8,26
803,10,9,23
803,10,10,28
803,10,11,32
803,10,12,39
481,10,1,18
481,10,2,28
481,10,3,28
481,10,4,20
481,10,5,38
481,10,6,22
481,10,7,31
481,10,8,22
481,10,9,16
481,10,10,25
481,10,11,13
481,10,12,23
951,10,1,27
951,10,2,34
951,10,3,20
951,10,4,16
951,10,5,17
951,10,6,28
951,10,7,15
951,10,8,28
951,10,9,17
951,10,10,31
951,10,11,16
951,10,12,27
690,10,1,23
690,10,2,17
690,10,3,20
690,10,4,41
690,10,5,21
690,10,6,25
690,10,7,21
690,10,8,30
690,10,9,22
690,10,10,10
690,10,11,38
690,10,12,35
847,10,1,19
847,10,2,17
847,10,3,12
847,10,4,18
847,10,5,19
847,10,6,26
847,10,7,15
847,10,8,19
847,10,9,16
847,10,10,22
847,10,11,14
847,10,12,29
670,10,1,38
670,10,2,44
670,10,3,40
670,10,4,27
670,10,5,43
670,10,6,23
670,10,7,37
670,10,8,50
670,10,9,23
670,10,10,39
670,10,11,34
670,10,12,33
370,10,1,34
370,10,2,45
370,10,3,21
370,10,4,26
370,10,5,26
370,10,6,34
370,10,7,24
370,10,8,45
370,10,9,28
370,10,10,31
370,10,11,45
370,10,12,37
677,10,1,21
677,10,2,25
677,10,3,25
677,10,4,28
677,10,5,31
677,10,6,30
677,10,7,32
677,10,8,26
677,10,9,27
677,10,10,18
677,10,11,18
677,10,12,22
151,10,1,48
151,10,2,44
151,10,3,43
151,10,4,47
151,10,5,33
151,10,6,51
151,10,7,54
151,10,8,49
151,10,9,46
151,10,10,37
151,10,11,50
151,10,12,51
43,10,1,30
43,10,2,21
43,10,3,20
43,10,4,22
43,10,5,31
43,10,6,29
43,10,7,29
43,10,8,53
43,10,9,38
43,10,10,31
43,10,11,20
43,10,12,18
206,10,1,20
206,10,2,25
206,10,3,32
206,10,4,23
206,10,5,17
206,10,6,11
206,10,7,23
206,10,8,30
206,10,9,13
206,10,10,23
206,10,11,22
206,10,12,27
946,10,1,61
946,10,2,36
946,10,3,52
946,10,4,39
946,10,5,66
946,10,6,39
946,10,7,25
946,10,8,29
946,10,9,33
946,10,10,38
946,10,11,31
946,10,12,43
374,10,1,59
374,10,2,42
374,10,3,46
374,10,4,69
374,10,5,48
374,10,6,76
374,10,7,35
374,10,8,49
374,10,9,33
374,10,10,49
374,10,11,55
374,10,12,50
784,10,1,53
784,10,2,44
784,10,3,39
784,10,4,54
784,10,5,41
784,10,6,41
784,10,7,38
784,10,8,25
784,10,9,44
784,10,10,40
784,10,11,31
784,10,12,22
726,10,1,41
726,10,2,24
726,10,3,24
726,10,4,27
726,10,5,24
726,10,6,20
726,10,7,40
726,10,8,31
726,10,9,32
726,10,10,42
726,10,11,22
726,10,12,34
267,10,1,33
267,10,2,28
267,10,3,47
267,10,4,54
267,10,5,27
267,10,6,57
267,10,7,39
267,10,8,25
267,10,9,30
267,10,10,46
267,10,11,28
267,10,12,44
558,10,1,37
558,10,2,47
558,10,3,58
558,10,4,37
558,10,5,32
558,10,6,46
558,10,7,53
558,10,8,53
558,10,9,46
558,10,10,49
558,10,11,71
558,10,12,62
472,10,1,27
472,10,2,36
472,10,3,58
472,10,4,29
472,10,5,44
472,10,6,36
472,10,7,28
472,10,8,43
472,10,9,33
472,10,10,30
472,10,11,36
472,10,12,47
127,10,1,39
127,10,2,31
127,10,3,36
127,10,4,31
127,10,5,33
127,10,6,31
127,10,7,64
127,10,8,39
127,10,9,63
127,10,10,40
127,10,11,45
127,10,12,42
914,10,1,41
914,10,2,56
914,10,3,34
914,10,4,27
914,10,5,41
914,10,6,55
914,10,7,39
914,10,8,43
914,10,9,37
914,10,10,31
914,10,11,34
914,10,12,49
378,10,1,43
378,10,2,27
378,10,3,35
378,10,4,34
378,10,5,25
378,10,6,16
378,10,7,28
378,10,8,25
378,10,9,35
378,10,10,48
378,10,11,27
378,10,12,40
961,10,1,38
961,10,2,50
961,10,3,39
961,10,4,31
961,10,5,34
961,10,6,62
961,10,7,41
961,10,8,35
961,10,9,42
961,10,10,35
961,10,11,32
961,10,12,45
993,10,1,43
993,10,2,27
993,10,3,39
993,10,4,55
993,10,5,35
993,10,6,50
993,10,7,34
993,10,8,47
993,10,9,33
993,10,10,56
993,10,11,49
993,10,12,39
274,10,1,27
274,10,2,42
274,10,3,50
274,10,4,38
274,10,5,44
274,10,6,29
274,10,7,36
274,10,8,40
274,10,9,40
274,10,10,48
274,10,11,45
274,10,12,31
269,10,1,25
269,10,2,37
269,10,3,26
269,10,4,34
269,10,5,30
269,10,6,42
269,10,7,23
269,10,8,17
269,10,9,22
269,10,10,29
269,10,11,27
269,10,12,18
243,10,1,19
243,10,2,34
243,10,3,25
243,10,4,26
243,10,5,26
243,10,6,16
243,10,7,25
243,10,8,24
243,10,9,35
243,10,10,29
243,10,11,37
243,10,12,21
204,10,1,34
204,10,2,36
204,10,3,25
204,10,4,24
204,10,5,33
204,10,6,25
204,10,7,23
204,10,8,34
204,10,9,29
204,10,10,35
204,10,11,33
204,10,12,25
486,10,1,17
486,10,2,13
486,10,3,21
486,10,4,21
486,10,5,19
486,10,6,14
486,10,7,24
486,10,8,13
486,10,9,22
486,10,10,14
486,10,11,18
486,10,12,22
881,10,1,64
881,10,2,58
881,10,3,35
881,10,4,28
881,10,5,39
881,10,6,33
881,10,7,32
881,10,8,44
881,10,9,45
881,10,10,23
881,10,11,38
881,10,12,28
857,10,1,41
857,10,2,27
857,10,3,19
857,10,4,45
857,10,5,25
857,10,6,28
857,10,7,23
857,10,8,20
857,10,9,30
857,10,10,25
857,10,11,22
857,10,12,29
709,10,1,36
709,10,2,25
709,10,3,35
709,10,4,18
709,10,5,20
709,10,6,20
709,10,7,35
709,10,8,15
709,10,9,16
709,10,10,38
709,10,11,21
709,10,12,30
851,10,1,36
851,10,2,54
851,10,3,43
851,10,4,64
851,10,5,38
851,10,6,51
851,10,7,40
851,10,8,48
851,10,9,36
851,10,10,42
851,10,11,60
851,10,12,42
860,10,1,17
860,10,2,27
860,10,3,31
860,10,4,37
860,10,5,26
860,10,6,34
860,10,7,53
860,10,8,24
860,10,9,39
860,10,10,27
860,10,11,20
860,10,12,43
573,10,1,15
573,10,2,11
573,10,3,12
573,10,4,22
573,10,5,16
573,10,6,17
573,10,7,13
573,10,8,6
573,10,9,28
573,10,10,22
573,10,11,18
573,10,12,19
699,10,1,43
699,10,2,22
699,10,3,60
699,10,4,37
699,10,5,29
699,10,6,38
699,10,7,40
699,10,8,35
699,10,9,27
699,10,10,41
699,10,11,30
699,10,12,40
907,10,1,37
907,10,2,18
907,10,3,30
907,10,4,48
907,10,5,19
907,10,6,28
907,10,7,48
907,10,8,18
907,10,9,20
907,10,10,28
907,10,11,32
907,10,12,28
228,10,1,16
228,10,2,25
228,10,3,31
228,10,4,29
228,10,5,12
228,10,6,20
228,10,7,15
228,10,8,17
228,10,9,27
228,10,10,21
228,10,11,14
228,10,12,26
591,10,1,34
591,10,2,34
591,10,3,53
591,10,4,30
591,10,5,34
591,10,6,39
591,10,7,47
591,10,8,41
591,10,9,32
591,10,10,51
591,10,11,34
591,10,12,47
208,10,1,53
208,10,2,41
208,10,3,37
208,10,4,44
208,10,5,26
208,10,6,36
208,10,7,37
208,10,8,36
208,10,9,36
208,10,10,40
208,10,11,27
208,10,12,41
281,10,1,40
281,10,2,45
281,10,3,42
281,10,4,34
281,10,5,38
281,10,6,57
281,10,7,38
281,10,8,44
281,10,9,38
281,10,10,45
281,10,11,38
281,10,12,36
754,10,1,27
754,10,2,40
754,10,3,17
754,10,4,19
754,10,5,28
754,10,6,19
754,10,7,23
754,10,8,27
754,10,9,18
754,10,10,32
754,10,11,19
754,10,12,23
675,10,1,38
675,10,2,19
675,10,3,24
675,10,4,32
675,10,5,43
675,10,6,21
675,10,7,32
675,10,8,25
675,10,9,26
675,10,10,23
675,10,11,44
675,10,12,30
937,10,1,50
937,10,2,69
937,10,3,53
937,10,4,57
937,10,5,48
937,10,6,52
937,10,7,60
937,10,8,69
937,10,9,73
937,10,10,67
937,10,11,45
937,10,12,59
476,10,1,26
476,10,2,19
476,10,3,27
476,10,4,41
476,10,5,26
476,10,6,26
476,10,7,22
476,10,8,25
476,10,9,19
476,10,10,31
476,10,11,43
476,10,12,50
118,10,1,10
118,10,2,9
118,10,3,21
118,10,4,26
118,10,5,17
118,10,6,27
118,10,7,14
118,10,8,17
118,10,9,11
118,10,10,12
118,10,11,19
118,10,12,12
79,10,1,32
79,10,2,51
79,10,3,46
79,10,4,46
79,10,5,52
79,10,6,52
79,10,7,43
79,10,8,59
79,10,9,49
79,10,10,48
79,10,11,46
79,10,12,41
606,10,1,49
606,10,2,45
606,10,3,39
606,10,4,53
606,10,5,44
606,10,6,59
606,10,7,38
606,10,8,43
606,10,9,54
606,10,10,53
606,10,11,39
606,10,12,57
231,10,1,37
231,10,2,35
231,10,3,51
231,10,4,56
231,10,5,43
231,10,6,36
231,10,7,46
231,10,8,49
231,10,9,25
231,10,10,41
231,10,11,47
231,10,12,33
470,10,1,41
470,10,2,26
470,10,3,23
470,10,4,38
470,10,5,32
470,10,6,43
470,10,7,35
470,10,8,22
470,10,9,44
470,10,10,44
470,10,11,45
470,10,12,27
60,10,1,25
60,10,2,41
60,10,3,37
60,10,4,29
60,10,5,67
60,10,6,26
60,10,7,56
60,10,8,34
60,10,9,43
60,10,10,34
60,10,11,48
60,10,12,28
763,10,1,23
763,10,2,16
763,10,3,24
763,10,4,28
763,10,5,28
763,10,6,16
763,10,7,33
763,10,8,27
763,10,9,27
763,10,10,21
763,10,11,35
763,10,12,20
668,10,1,39
668,10,2,46
668,10,3,42
668,10,4,32
668,10,5,24
668,10,6,27
668,10,7,38
668,10,8,33
668,10,9,42
668,10,10,47
668,10,11,47
668,10,12,31
618,10,1,24
618,10,2,32
618,10,3,28
618,10,4,27
618,10,5,32
618,10,6,36
618,10,7,42
618,10,8,27
618,10,9,33
618,10,10,37
618,10,11,26
618,10,12,27
791,10,1,18
791,10,2,28
791,10,3,28
791,10,4,28
791,10,5,24
791,10,6,29
791,10,7,16
791,10,8,19
791,10,9,31
791,10,10,29
791,10,11,42
791,10,12,28
620,10,1,19
620,10,2,11
620,10,3,22
620,10,4,26
620,10,5,15
620,10,6,29
620,10,7,18
620,10,8,33
620,10,9,21
620,10,10,13
620,10,11,21
620,10,12,17
198,10,1,20
198,10,2,21
198,10,3,17
198,10,4,37
198,10,5,26
198,10,6,22
198,10,7,20
198,10,8,20
198,10,9,26
198,10,10,16
198,10,11,17
198,10,12,21
